timestamp,msisdn,score,price,pool,new
2026-08-11 01:19:31,0834621000,13,499,rahu,
2026-08-11 01:19:31,0825311234,11,899,rahu,NEW
2026-08-11 01:19:31,0820080123,11,699,rahu,
2026-08-11 01:19:31,0968765566,11,1199,rahu,
2026-08-11 01:19:31,0967654664,11,499,emperor,
2026-08-11 01:19:31,0967654422,11,499,emperor,
2026-08-11 01:19:31,0957654466,11,499,emperor,
2026-08-11 01:19:31,0953456822,11,499,emperor,
2026-08-11 01:19:31,0957654646,11,499,emperor,
2026-08-11 01:19:31,0962356777,10,699,universal,
2026-08-11 01:19:31,0956717222,10,699,universal,
2026-08-11 01:19:31,0956567997,10,699,universal,
2026-08-11 01:19:31,0963122227,10,899,universal,
2026-08-11 01:19:31,0957155550,10,899,universal,
2026-08-11 01:19:31,0953155550,10,899,universal,
2026-08-11 01:19:31,0961456333,10,699,universal,
2026-08-11 01:19:31,0644465497,10,1199,universal,
2026-08-11 01:19:31,0952311114,10,899,universal,
2026-08-11 01:19:31,0963677779,10,899,universal,
2026-08-11 01:19:31,0956755522,10,899,universal,
2026-08-11 01:19:31,0963732111,10,699,universal,
2026-08-11 01:19:31,0834518883,10,899,rahu,
2026-08-11 01:19:31,0902108555,10,499,rahu,
2026-08-11 01:19:31,0961488885,10,499,rahu,
2026-08-11 01:19:31,0836012224,10,699,rahu,
2026-08-11 01:19:31,0825567778,10,499,rahu,
2026-08-11 01:19:31,0839870555,10,499,rahu,
2026-08-11 01:19:31,0658243222,10,899,rahu,
2026-08-11 01:19:31,0953833335,10,1199,khanthep,
2026-08-11 01:19:31,0967422225,10,1199,khanthep,
2026-08-11 01:19:31,0958711116,10,1199,khanthep,
2026-08-11 01:19:31,0964133339,10,999,naga,
2026-08-11 01:19:31,0952349111,10,699,naga,
2026-08-11 01:19:31,0956749111,10,699,naga,
2026-08-11 01:19:31,0961722229,10,999,naga,
2026-08-11 01:19:31,0967399990,10,999,naga,
2026-08-11 01:19:31,0954391333,10,699,naga,
2026-08-11 01:19:31,0961499990,10,999,naga,
2026-08-11 01:19:31,0954722229,10,999,naga,
2026-08-11 01:19:31,0956749777,10,699,naga,
2026-08-11 01:19:31,0967733339,10,999,naga,
2026-08-11 01:19:31,0963611117,10,1999,ajchang,
2026-08-11 01:19:31,0967166668,10,1499,ajchang,
2026-08-11 01:19:31,0952344422,10,899,ajchang,
2026-08-11 01:19:31,0951722226,10,899,ajchang,
2026-08-11 01:19:31,0966765151,10,899,ajchang,
2026-08-11 01:19:31,0855524323,10,499,ajchang,
2026-08-11 01:19:31,0955576506,10,499,ajchang,
2026-08-11 01:19:31,0953211167,10,499,ajchang,
2026-08-11 01:19:31,0962311123,10,499,ajchang,
2026-08-11 01:19:31,0802911123,10,499,ajchang,
2026-08-11 01:19:31,0955567137,10,499,ajchang,
2026-08-11 01:19:31,0834611123,10,499,ajchang,
2026-08-11 01:19:31,0855531876,10,499,ajchang,
2026-08-11 01:19:31,0957645666,10,499,emperor,
2026-08-11 01:19:31,0953459222,10,499,emperor,
2026-08-11 01:19:31,0954311165,10,499,emperor,
2026-08-11 01:19:31,0963165444,10,499,emperor,
2026-08-11 01:19:31,0954344426,10,499,emperor,
2026-08-11 01:19:31,0967816664,10,499,emperor,
2026-08-11 01:19:38,0956711110,14,899,universal
2026-08-11 01:19:38,0961432111,14,599,ajchang
2026-08-11 01:19:38,0643211149,14,499,ajchang
2026-08-11 01:19:38,0938543000,13,699,rahu
2026-08-11 01:19:38,0832234000,13,499,rahu
2026-08-11 01:19:38,0962828000,12,699,rahu
2026-08-11 01:19:38,0955851234,11,899,rahu
2026-08-11 01:19:38,0961432155,11,599,ajchang
2026-08-11 01:19:38,0961700003,10,899,universal
2026-08-11 01:19:38,0967633339,10,899,universal
2026-08-11 01:19:38,0956321555,10,699,universal
2026-08-11 01:19:38,0962543555,10,699,universal
2026-08-11 01:19:38,0644654888,10,699,universal
2026-08-11 01:19:38,0953215777,10,699,universal
2026-08-11 01:19:38,0966567773,10,699,universal
2026-08-11 01:19:38,0963216663,10,699,universal
2026-08-11 01:19:38,0834323334,10,499,rahu
2026-08-11 01:19:38,0918210005,10,499,rahu
2026-08-11 01:19:38,0834518883,10,899,rahu
2026-08-11 01:19:38,0967855151,10,1199,rahu
2026-08-11 01:19:38,0966615321,10,699,khanthep
2026-08-11 01:19:38,0956729777,10,699,naga
2026-08-11 01:19:38,0954397222,10,699,naga
2026-08-11 01:19:38,0954700009,10,999,naga
2026-08-11 01:19:38,0961277779,10,999,naga
2026-08-11 01:19:38,0967399992,10,999,naga
2026-08-11 01:19:38,0953611115,10,1999,ajchang
2026-08-11 01:19:38,0962788886,10,899,ajchang
2026-08-11 01:19:38,0963744449,10,899,ajchang
2026-08-11 01:19:38,0963451116,10,899,ajchang
2026-08-11 01:19:38,0956321118,10,899,ajchang
2026-08-11 01:19:38,0963451666,10,899,ajchang
2026-08-11 01:19:38,0886345553,10,499,ajchang
2026-08-11 01:19:38,0955587674,10,499,ajchang
2026-08-11 01:19:42,0644476540,14,499,ajchang,
2026-08-11 01:19:42,0967654446,14,499,emperor,
2026-08-11 01:19:42,0957654442,14,499,emperor,
2026-08-11 01:19:42,0967829000,13,499,rahu,
2026-08-11 01:19:42,0858831234,11,899,rahu,NEW
2026-08-11 01:19:42,0973394321,11,699,naga,
2026-08-11 01:19:42,0957654646,11,499,emperor,
2026-08-11 01:19:42,0957654466,11,499,emperor,
2026-08-11 01:19:42,0967654646,11,499,emperor,
